year,month,adr
2017,April,105.0
2017,April,77.71
2017,April,64.49
2017,April,94.95
2017,April,77.0
2017,April,50.0
2017,April,64.0
2017,April,51.0
2017,April,50.0
2017,April,76.67
2017,April,89.61
2017,April,49.7
2017,April,81.0
2017,April,53.97
2017,April,51.97
2017,April,72.9
2017,April,64.37
2017,April,155.0
2017,April,122.0
2017,April,115.0
2017,April,82.0
2017,April,80.85
2017,April,85.0
2017,April,92.0
2017,April,105.3
2017,April,60.0
2017,April,85.0
2017,April,85.0
2017,March,0.0
2017,February,39.41
2017,April,75.0
2017,April,49.0
2017,April,42.0
2017,April,48.0
2017,April,49.0
2017,April,60.0
2017,April,60.0
2017,April,42.0
2017,April,42.0
2017,April,49.0
2017,April,110.0
2017,April,42.0
2017,April,50.0
2017,April,43.75
2017,April,60.0
2017,April,48.0
2017,April,48.0
2017,April,42.0
2017,April,48.0
2017,April,42.0
2017,April,48.0
2017,April,48.0
2017,April,42.0
2017,April,50.85
2017,April,42.0
2017,April,48.0
2017,April,82.0
2017,April,48.0
2017,April,48.0
2017,April,122.0
2017,April,42.0
2017,April,50.85
2017,April,53.25
2017,April,42.0
2017,April,110.0
2017,April,110.0
2017,March,51.98
2017,April,48.0
2017,April,61.75
2017,April,90.0
2017,April,104.5
2017,April,140.6
2017,April,223.0
2017,April,129.6
2017,April,52.9
2017,April,71.14
2017,April,48.0
2017,April,73.15
2017,April,85.0
2017,April,92.0
2017,April,92.0
2017,April,48.0
2017,April,121.0
2017,April,82.85
2017,April,110.0
2017,April,48.2
2017,April,58.0
2017,April,58.0
2017,April,125.0
2017,April,65.0
2017,April,48.0
2017,April,42.0
2017,April,48.0
2017,April,48.0
2017,April,53.25
2017,April,80.0
2017,April,122.0
2017,April,115.0
2017,April,162.0
2017,April,67.0
2017,April,69.0
2017,April,86.4
2017,April,54.0
2017,April,48.0
2017,April,42.0
2017,April,42.0
2017,April,48.0
2017,April,42.0
2017,April,42.0
2017,April,49.4
2017,April,42.95
2017,April,69.0
2017,April,48.0
2017,April,60.0
2017,April,65.6
2017,April,34.2
2017,April,40.95
2017,April,67.0
2017,March,99.21
2017,April,67.0
2017,March,101.21
2017,April,92.0
2017,April,60.0
2017,April,42.0
2017,April,75.0
2017,April,35.34
2017,April,35.34
2017,April,60.0
2017,April,77.0
2017,April,51.0
2017,April,65.6
2017,April,67.0
2017,April,60.0
2017,March,65.0
2017,April,130.0
2017,April,85.0
2017,April,60.0
2017,April,107.0
2017,April,60.0
2017,April,131.88
2017,April,42.0
2017,April,60.0
2017,April,40.95
2017,April,75.0
2017,March,97.36
2017,April,57.43
2017,April,94.0
2017,April,80.0
2017,April,75.0
2017,April,161.43
2017,April,68.0
2017,April,90.0
2017,April,110.0
2017,April,117.0
2017,April,68.0
2017,April,90.0
2017,April,75.0
2017,March,75.6
2017,April,81.67
2017,April,65.6
2017,May,48.0
2017,April,60.0
2017,April,105.0
2017,April,68.0
2017,April,76.0
2017,April,100.0
2017,April,100.0
2017,April,76.0
2017,April,105.0
2017,April,105.0
2017,April,66.0
2017,April,77.0
2017,April,62.0
2017,April,135.67
2017,April,50.2
2017,April,140.62
2017,April,117.0
2017,April,117.0
2017,April,112.0
2017,April,102.0
2017,April,64.1
2017,April,137.89
2017,April,111.78
2017,April,165.0
2017,April,145.0
2017,April,84.0
2017,April,90.0
2017,April,99.0
2017,April,100.0
2017,April,215.5
2017,March,0.26
2017,April,120.0
2017,April,59.33
2017,April,59.33
2017,April,105.0
2017,April,90.0
2017,April,85.5
2017,April,75.0
2017,April,63.95
2017,April,89.0
2017,April,57.0
2017,April,67.24
2017,April,85.0
2017,April,79.2
2017,April,86.2
2017,April,103.33
2017,April,41.58
2017,April,46.83
2017,April,57.14
2017,April,90.0
2017,April,120.67
2017,April,113.67
2017,April,152.0
2017,April,76.64
2017,April,69.64
2017,April,80.0
2017,April,80.0
2017,April,90.0
2017,April,99.0
2017,April,107.83
2017,April,75.0
2017,April,129.5
2017,April,97.0
2017,April,115.0
2017,April,120.0
2017,April,173.0
2017,April,122.0
2017,April,75.6
2017,April,78.5
2017,April,94.5
2017,April,167.25
2017,April,91.0
2017,April,117.0
2017,April,62.0
2017,April,152.0
2017,April,127.0
2017,April,123.28
2017,April,95.2
2017,April,116.0
2017,April,199.71
2017,April,76.0
2017,April,61.6
2017,April,131.0
2017,April,80.71
2017,April,58.61
2017,April,88.0
2017,April,80.0
2017,April,49.95
2017,April,38.55
2017,April,36.55
2017,April,89.5
2017,April,63.32
2017,April,144.0
2017,April,70.53
2017,June,142.0
2017,July,161.25
2017,April,70.84
2017,April,77.84
2017,April,115.0
2017,April,72.0
2017,April,122.5
2017,April,82.5
2017,April,87.0
2017,April,91.5
2017,April,109.0
2017,April,141.33
2017,April,105.0
2017,April,105.0
2017,April,92.0
2017,April,192.0
2017,April,76.0
2017,April,113.25
2017,April,92.58
2017,April,110.5
2017,April,102.0
2017,April,85.0
2017,April,158.0
2017,April,105.0
2017,April,105.0
2017,April,161.0
2017,April,70.4
2017,April,70.4
2017,April,127.0
2017,April,108.0
2017,April,133.5
2017,April,68.0
2017,April,94.0
2017,April,82.0
2017,April,82.0
2017,April,79.0
2017,April,82.0
2017,April,82.0
2017,April,68.0
2017,April,68.0
2017,April,68.0
2017,April,68.0
2017,April,82.0
2017,April,84.0
2017,April,68.0
2017,April,68.0
2017,April,68.0
2017,April,84.0
2017,April,82.0
2017,April,82.0
2017,April,183.33
2017,April,84.0
2017,April,95.0
2017,April,102.0
2017,April,102.5
2017,April,84.49
2017,April,84.49
2017,April,175.0
2017,April,149.0
2017,April,148.57
2017,April,85.0
2017,April,85.0
2017,April,65.0
2017,April,152.0
2017,April,118.57
2017,April,85.0
2017,April,105.69
2017,April,41.2
2017,April,127.0
2017,April,89.5
2017,April,90.0
2017,April,153.9
2017,April,62.0
2017,April,120.0
2017,April,82.5
2017,April,139.0
2017,April,90.0
2017,April,152.0
2017,April,152.0
2017,April,80.0
2017,April,90.0
2017,April,124.0
2017,April,152.0
2017,April,127.0
2017,April,151.25
2017,April,79.2
2017,April,80.0
2017,April,270.0
2017,April,143.0
2017,April,130.0
2017,April,82.85
2017,April,81.71
2017,April,112.0
2017,April,122.0
2017,April,122.0
2017,April,115.5
2017,April,165.86
2017,April,132.0
2017,April,80.0
2017,April,62.0
2017,April,80.0
2017,April,112.0
2017,April,130.0
2017,April,130.0
2017,April,60.0
2017,April,228.5
2017,April,60.0
2017,April,142.0
2017,April,57.61
2017,April,171.0
2017,April,80.02
2017,April,80.85
2017,April,56.45
2017,April,54.68
2017,April,117.75
2017,April,110.75
2017,April,89.4
2017,April,42.95
2017,April,62.0
2017,April,116.67
2017,April,249.0
2017,April,97.5
2017,April,128.33
2017,April,148.1
2017,April,148.1
2017,April,111.8
2017,April,118.0
2017,April,87.0
2017,April,52.85
2017,April,0.0
2017,April,78.85
2017,April,137.0
2017,April,197.33
2017,April,76.67
2017,April,138.67
2017,April,212.0
2017,April,193.0
2017,April,146.67
2017,April,98.33
2017,April,113.67
2017,April,91.67
2017,April,158.4
2017,April,165.4
2017,April,131.0
2017,April,72.5
2017,April,85.75
2017,April,104.33
2017,April,158.67
2017,April,115.0
2017,April,91.0
2017,April,91.67
2017,April,93.75
2017,April,88.0
2017,April,83.0
2017,April,83.0
2017,April,82.07
2017,April,64.17
2017,April,64.17
2017,April,111.25
2017,April,180.0
2017,April,40.95
2017,April,87.0
2017,April,114.95
2017,April,95.0
2017,April,40.95
2017,April,57.09
2017,April,115.0
2017,April,115.0
2017,April,72.16
2017,April,68.95
2017,April,68.95
2017,April,55.83
2017,April,137.5
2017,April,125.0
2017,April,228.0
2017,April,88.6
2017,April,99.0
2017,April,75.0
2017,April,101.0
2017,April,85.0
2017,April,91.0
2017,April,111.5
2017,April,62.0
2017,April,98.5
2017,April,70.0
2017,April,80.6
2017,April,91.0
2017,April,105.5
2017,April,142.5
2017,April,142.5
2017,April,119.75
2017,April,98.0
2017,April,133.0
2017,April,94.9
2017,April,87.9
2017,April,109.5
2017,April,75.0
2017,April,91.0
2017,April,133.25
2017,April,132.86
2017,April,126.64
2017,April,77.19
2017,April,121.0
2017,April,77.0
2017,April,43.2
2017,April,168.25
2017,April,82.86
2017,April,45.0
2017,April,54.0
2017,April,54.0
2017,April,96.0
2017,April,0.0
2017,April,96.0
2017,April,54.0
2017,April,94.0
2017,April,0.0
2017,April,0.0
2017,April,0.0
2017,April,0.0
2017,April,81.0
2017,April,107.1
2017,April,54.0
2017,April,139.95
2017,April,104.0
2017,April,65.0
2017,April,60.0
2017,April,45.0
2017,April,50.0
2017,April,50.0
2017,April,91.0
2017,April,91.0
2017,April,0.0
2017,April,0.0
2017,April,45.0
2017,April,61.71
2017,April,72.71
2017,April,91.0
2017,April,115.57
2017,April,40.94
2017,April,50.85
2017,April,106.85
2017,April,78.85
2017,April,95.0
2017,April,60.16
2017,April,80.0
2017,April,156.5
2017,April,80.75
2017,April,78.8
2017,April,42.95
2017,April,82.0
2017,April,80.75
2017,April,98.88
2017,April,46.2
2017,April,140.0
2017,April,87.0
2017,April,89.14
2017,April,153.25
2017,April,127.75
2017,April,72.0
2017,May,63.5
2017,April,65.0
2017,April,42.95
2017,April,121.0
2017,April,70.4
2017,July,92.0
2017,April,82.75
2017,April,81.0
2017,April,138.0
2017,April,100.0
2017,April,45.0
2017,April,109.8
2017,April,43.2
2017,April,45.0
2017,April,108.0
2017,April,131.0
2017,April,115.5
2017,April,68.0
2017,April,75.0
2017,April,3.0
2017,April,102.0
2017,April,99.0
2017,April,99.0
2017,April,99.0
2017,April,85.84
2017,April,50.85
2017,April,90.0
2017,April,90.0
2017,April,97.0
2017,April,106.0
2017,April,50.0
2017,April,75.0
2017,April,50.0
2017,April,92.0
2017,April,80.0
2017,April,0.0
2017,April,56.89
2017,April,74.25
2017,April,75.0
2017,April,87.0
2017,April,93.57
2017,April,54.0
2017,April,58.02
2017,April,185.0
2017,April,43.2
2017,April,80.95
2017,April,128.0
2017,April,8.0
2017,April,83.22
2017,April,8.0
2017,April,106.86
2017,April,82.0
2017,April,80.0
2017,April,80.0
2017,April,80.0
2017,April,63.13
2017,April,80.0
2017,April,80.0
2017,April,105.0
2017,April,80.0
2017,April,137.0
2017,April,121.0
2017,April,42.7
2017,April,52.85
2017,April,129.0
2017,April,99.0
2017,April,47.5
2017,April,125.0
2017,April,65.87
2017,April,157.0
2017,April,87.5
2017,April,95.0
2017,April,90.0
2017,April,112.0
2017,April,40.0
2017,April,107.0
2017,April,92.0
2017,April,60.0
2017,April,83.0
2017,April,80.0
2017,April,100.21
2017,April,90.0
2017,April,80.0
2017,April,80.0
2017,April,80.0
2017,April,80.0
2017,April,80.0
2017,April,80.0
2017,April,80.0
2017,April,105.0
2017,April,120.0
2017,April,74.6
2017,April,114.6
2017,April,90.0
2017,April,90.0
2017,April,74.6
2017,April,74.6
2017,April,85.0
2017,April,85.0
2017,April,47.55
2017,April,95.0
2017,April,74.6
2017,April,74.6
2017,April,74.6
2017,April,74.6
2017,April,74.6
2017,April,74.6
2017,April,187.33
2017,April,85.0
2017,April,62.6
2017,April,60.6
2017,April,92.0
2017,April,85.0
2017,April,60.6
2017,April,50.85
2017,April,67.6
2017,April,67.6
2017,April,70.0
2017,April,85.0
2017,April,74.6
2017,April,93.75
2017,April,90.0
2017,April,136.0
2017,April,100.0
2017,April,106.0
2017,April,74.0
2017,April,74.0
2017,April,54.0
2017,April,72.0
2017,April,78.85
2017,April,42.95
2017,April,126.0
2017,April,90.0
2017,April,90.0
2017,April,67.5
2017,April,65.0
2017,April,65.0
2017,April,44.88
2017,April,90.0
2017,April,81.43
2017,April,100.86
2017,April,93.86
2017,April,80.0
2017,April,80.0
2017,June,85.0
2017,April,43.2
2017,April,84.0
2017,April,85.0
2017,April,92.0
2017,April,152.0
2017,April,90.0
2017,April,90.0
2017,April,90.0
2017,April,90.0
2017,April,90.0
2017,April,90.0
2017,April,90.0
2017,April,90.0
2017,April,90.0
2017,April,90.0
2017,April,90.0
2017,April,90.0
2017,April,90.0
2017,April,90.0
2017,April,90.0
2017,April,90.0
2017,April,90.0
2017,April,0.0
2017,April,75.0
2017,April,75.0
2017,April,75.0
2017,April,75.0
2017,April,75.0
2017,April,90.0
2017,April,42.95
2017,April,45.5
2017,April,45.0
2017,April,192.5
2017,April,50.86
2017,April,76.81
2017,April,87.78
2017,April,76.81
2017,April,76.81
2017,April,54.29
2017,April,82.85
2017,April,40.95
2017,April,104.5
2017,April,105.13
2017,April,131.0
2017,April,80.0
2017,April,62.0
2017,April,73.79
2017,April,103.36
2017,April,108.0
2017,April,108.0
2017,April,196.0
2017,April,92.85
2017,April,51.2
2017,April,45.0
2017,April,90.95
2017,April,116.8
2017,April,90.0
2017,April,117.6
2017,April,104.75
2017,April,77.0
2017,April,188.0
2017,April,71.0
2017,April,83.0
2017,April,138.0
2017,April,74.0
2017,April,86.0
2017,April,93.0
2017,April,116.0
2017,April,74.0
2017,April,93.0
2017,April,160.0
2017,April,122.67
2017,April,93.0
2017,April,93.0
2017,April,93.0
2017,April,95.0
2017,April,93.0
2017,April,93.0
2017,April,74.0
2017,April,93.0
2017,April,153.0
2017,April,115.67
2017,April,74.0
2017,April,93.0
2017,April,93.0
2017,April,94.5
2017,April,74.0
2017,April,93.0
2017,April,72.0
2017,April,92.0
2017,April,45.0
2017,April,50.0
2017,April,50.0
2017,April,172.0
2017,April,125.43
2017,April,116.0
2017,April,72.0
2017,April,117.71
2017,April,72.0
2017,April,76.8
2017,April,47.44
2017,April,76.8
2017,April,65.1
2017,April,49.16
2017,April,117.71
2017,April,104.0
2017,May,0.0
2017,May,0.0
2017,May,0.0
2017,April,75.09
2017,April,76.8
2017,April,125.43
2017,April,95.0
2017,April,49.16
2017,April,49.16
2017,April,76.8
2017,April,76.8
2017,April,131.0
2017,April,131.0
2017,April,104.0
2017,April,76.8
2017,April,76.8
2017,April,73.28
2017,April,75.09
2017,April,46.5
2017,April,76.8
2017,April,158.0
2017,April,104.0
2017,April,76.8
2017,April,65.1
2017,April,104.0
2017,April,49.44
2017,April,74.0
2017,April,125.43
2017,April,75.09
2017,April,104.0
2017,April,104.0
2017,April,116.0
2017,April,86.29
2017,April,110.0
2017,April,76.8
2017,April,72.0
2017,April,73.71
2017,April,104.0
2017,April,115.0
2017,April,103.57
2017,April,104.0
2017,April,72.0
2017,April,104.0
2017,April,116.0
2017,April,104.0
2017,April,40.39
2017,April,72.0
2017,April,104.0
2017,April,73.28
2017,April,72.0
2017,April,116.0
2017,April,105.71
2017,April,52.85
2017,April,162.0
2017,April,62.5
2017,April,51.09
2017,April,51.37
2017,April,49.37
2017,April,78.94
2017,April,67.37
2017,April,69.37
2017,April,69.37
2017,April,80.94
2017,April,80.66
2017,April,51.37
2017,April,80.94
2017,April,80.94
2017,April,78.94
2017,April,78.94
2017,April,51.37
2017,April,104.0
2017,April,67.37
2017,April,80.94
2017,April,113.0
2017,April,97.0
2017,April,85.0
2017,April,62.0
2017,April,78.4
2017,April,78.4
2017,April,70.95
2017,April,52.85
2017,April,161.08
2017,April,95.0
2017,April,80.0
2017,April,115.0
2017,May,60.0
2017,April,75.0
2017,April,78.33
2017,April,138.0
2017,April,165.0
2017,April,103.0
2017,May,108.0
2017,April,108.33
2017,April,68.95
2017,April,93.29
2017,April,107.0
2017,April,58.52
2017,April,172.0
2017,April,103.67
2017,April,107.0
2017,April,92.0
2017,April,42.65
2017,April,169.4
2017,April,131.0
2017,April,73.71
2017,April,50.85
2017,April,82.0
2017,April,128.0
2017,April,115.2
2017,April,100.0
2017,April,115.0
2017,April,100.0
2017,April,106.0
2017,April,127.0
2017,April,120.0
2017,April,147.0
2017,April,58.5
2017,April,82.0
2017,April,100.0
2017,April,100.0
2017,April,75.0
2017,April,82.0
2017,April,90.0
2017,April,0.0
2017,April,92.0
2017,April,76.5
2017,April,80.0
2017,April,76.5
2017,April,193.0
2017,April,103.0
2017,April,112.0
2017,April,121.0
2017,April,126.0
2017,April,67.0
2017,April,122.0
2017,April,138.0
2017,April,172.5
2017,April,121.0
2017,April,41.58
2017,April,113.0
2017,April,88.2
2017,June,119.7
2017,April,147.0
2017,April,82.0
2017,April,106.0
2017,April,116.0
2017,April,118.0
2017,April,122.0
2017,April,105.0
2017,May,29.0
2017,April,61.5
2017,May,0.0
2017,April,117.0
2017,April,115.0
2017,April,68.4
2017,April,83.0
2017,April,83.0
2017,April,97.5
2017,April,81.0
2017,April,83.0
2017,April,83.0
2017,April,83.0
2017,April,83.0
2017,April,93.0
2017,April,83.0
2017,April,83.0
2017,April,83.0
2017,April,93.0
2017,April,83.0
2017,April,83.0
2017,April,83.0
2017,April,93.0
2017,April,0.0
2017,April,83.0
2017,April,83.0
2017,April,83.0
2017,April,83.0
2017,April,93.0
2017,May,77.0
2017,April,121.5
2017,April,98.25
2017,April,144.4
2017,May,93.6
2017,April,97.0
2017,April,123.1
2017,April,167.0
2017,April,110.8
2017,April,106.13
2017,April,103.3
2017,April,95.0
2017,April,95.0
2017,April,62.18
2017,April,55.59
2017,April,78.4
2017,May,60.0
2017,July,218.0
2017,April,72.67
2017,April,81.67
2017,April,126.33
2017,May,8.0
2017,April,139.67
2017,April,162.0
2017,April,117.0
2017,April,173.0
2017,April,83.67
2017,April,81.2
2017,April,142.43
2017,April,111.78
2017,April,142.0
2017,April,115.0
2017,May,45.0
2017,June,104.0
2017,May,62.0
2017,May,62.0
2017,April,88.33
2017,April,68.0
2017,May,115.0
2017,May,92.0
2017,May,132.0
2017,May,75.0
2017,May,111.0
2017,April,107.99
2017,April,99.15
2017,April,43.2
2017,April,87.0
2017,May,75.0
2017,April,155.25
2017,April,152.33
2017,April,143.33
2017,April,82.85
2017,April,52.85
2017,May,64.8
2017,May,84.0
2017,May,62.0
2017,May,45.0
2017,May,58.9
2017,May,62.0
2017,April,114.43
2017,May,62.0
2017,May,62.0
2017,May,62.0
2017,May,45.0
2017,May,62.0
2017,May,75.0
2017,April,184.5
2017,May,50.2
2017,May,66.0
2017,May,100.0
2017,April,78.0
2017,May,127.0
2017,May,62.0
2017,April,95.0
2017,May,64.8
2017,May,125.0
2017,May,66.0
2017,May,75.0
2017,April,94.0
2017,May,70.0
2017,April,43.2
2017,May,82.0
2017,May,45.0
2017,May,84.0
2017,April,98.99
2017,April,52.85
2017,April,52.85
2017,April,93.75
2017,April,76.25
2017,May,62.0
2017,May,62.0
2017,May,62.0
2017,May,62.0
2017,May,62.0
2017,May,62.0
2017,May,62.0
2017,May,62.0
2017,May,62.0
2017,May,54.0
2017,May,54.0
2017,May,54.0
2017,May,54.0
2017,May,54.0
2017,May,54.0
2017,May,122.0
2017,April,54.0
2017,May,115.0
2017,May,75.0
2017,May,122.0
2017,May,80.75
2017,April,92.0
2017,April,50.0
2017,May,62.0
2017,May,106.5
2017,May,52.0
2017,May,89.0
2017,May,94.26
2017,May,48.0
2017,May,50.0
2017,May,50.0
2017,April,63.0
2017,May,85.0
2017,April,45.2
2017,April,68.95
2017,April,42.95
2017,April,70.66
2017,April,34.2
2017,April,40.95
2017,April,40.95
2017,April,87.4
2017,April,44.38
2017,May,54.0
2017,April,56.0
2017,April,120.83
2017,April,52.85
2017,April,115.0
2017,April,42.66
2017,May,79.8
2017,May,118.2
2017,April,50.85
2017,April,56.0
2017,May,104.6
2017,May,94.48
2017,April,47.5
2017,April,64.37
2017,April,64.37
2017,May,92.0
2017,May,220.0
2017,May,157.0
2017,May,140.0
2017,May,100.0
2017,April,122.07
2017,May,70.0
2017,May,77.0
2017,April,104.91
2017,May,68.4
2017,May,85.2
2017,May,202.0
2017,April,49.2
2017,April,42.95
2017,April,42.95
2017,April,36.2
2017,April,40.95
2017,April,42.95
2017,April,40.95
2017,April,42.95
2017,May,75.6
2017,April,83.43
2017,April,83.43
2017,April,73.43
2017,April,56.71
2017,April,54.71
2017,April,54.71
2017,April,54.71
2017,May,90.0
2017,April,54.71
2017,April,73.43
2017,April,71.43
2017,April,54.71
2017,May,127.0
2017,April,85.43
2017,April,54.71
2017,May,122.0
2017,May,95.0
2017,May,115.0
2017,May,90.0
2017,May,82.17
2017,May,89.17
2017,May,89.17
2017,April,99.0
2017,May,115.0
2017,May,200.7
2017,April,56.0
2017,May,129.0
2017,May,137.0
2017,May,50.85
2017,May,50.85
2017,May,92.0
2017,May,50.85
2017,May,80.0
2017,May,73.33
2017,May,136.0
2017,May,100.8
2017,May,78.25
2017,May,80.0
2017,May,107.0
2017,April,131.0
2017,May,112.0
2017,May,44.8
2017,May,89.25
2017,May,0.0
2017,May,92.95
2017,May,68.95
2017,April,89.0
2017,May,86.5
2017,May,95.33
2017,May,97.0
2017,May,105.0
2017,May,130.0
2017,May,46.8
2017,May,54.0
2017,May,55.0
2017,May,54.0
2017,May,54.0
2017,May,54.0
2017,May,54.0
2017,May,61.0
2017,May,61.0
2017,May,60.0
2017,May,122.0
2017,May,54.0
2017,May,72.5
2017,May,54.0
2017,May,54.0
2017,May,54.0
2017,May,0.0
2017,May,0.0
2017,May,66.4
2017,May,64.0
2017,May,55.71
2017,May,128.0
2017,May,78.33
2017,May,68.4
2017,May,66.8
2017,May,101.25
2017,May,60.0
2017,May,85.0
2017,May,140.33
2017,May,0.0
2017,May,62.0
2017,May,82.0
2017,May,56.0
2017,April,42.75
2017,May,43.2
2017,May,74.25
2017,May,74.25
2017,May,40.95
2017,May,111.25
2017,May,50.0
2017,May,76.67
2017,May,108.4
2017,May,44.0
2017,May,92.0
2017,May,42.0
2017,May,42.0
2017,May,66.6
2017,May,116.67
2017,May,139.4
2017,May,95.0
2017,May,79.5
2017,April,79.85
2017,May,118.25
2017,May,112.63
2017,May,80.0
2017,May,48.0
2017,May,90.1
2017,May,122.0
2017,May,92.0
2017,May,102.0
2017,May,100.0
2017,May,65.52
2017,May,117.0
2017,May,65.33
2017,May,58.52
2017,May,58.52
2017,May,84.5
2017,May,92.0
2017,May,65.0
2017,May,88.2
2017,May,48.0
2017,May,68.0
2017,May,132.0
2017,May,74.86
2017,May,92.0
2017,May,65.0
2017,May,163.71
2017,May,75.0
2017,May,65.0
2017,May,79.0
2017,May,157.0
2017,May,94.8
2017,May,78.85
2017,May,78.85
2017,May,52.85
2017,May,76.0
2017,May,76.0
2017,May,70.95
2017,May,72.95
2017,May,50.85
2017,May,62.0
2017,May,98.0
2017,May,63.2
2017,May,43.2
2017,May,85.0
2017,May,85.5
2017,May,86.0
2017,May,80.4
2017,May,70.95
2017,May,40.95
2017,May,48.0
2017,May,42.28
2017,May,87.0
2017,May,87.0
2017,May,87.0
2017,May,95.48
2017,May,160.0
2017,May,61.2
2017,May,74.0
2017,May,42.95
2017,May,92.0
2017,May,46.0
2017,May,80.0
2017,May,75.4
2017,May,130.0
2017,May,137.0
2017,May,87.0
2017,May,102.0
2017,May,55.0
2017,May,41.58
2017,May,97.0
2017,May,43.2
2017,May,65.45
2017,May,84.28
2017,May,85.0
2017,May,96.0
2017,May,85.0
2017,May,85.0
2017,May,176.0
2017,May,101.0
2017,May,91.0
2017,May,91.0
2017,May,81.0
2017,May,101.0
2017,May,57.5
2017,May,57.5
2017,May,102.5
2017,May,0.0
2017,May,77.5
2017,May,101.0
2017,May,101.0
2017,May,103.0
2017,May,101.0
2017,May,101.0
2017,May,93.0
2017,May,81.0
2017,May,103.0
2017,May,101.0
2017,May,67.5
2017,May,81.0
2017,May,79.5
2017,May,81.0
2017,May,52.85
2017,May,81.0
2017,May,101.0
2017,May,101.0
2017,May,101.0
2017,May,91.0
2017,May,101.0
2017,May,81.0
2017,May,95.0
2017,May,109.5
2017,May,107.0
2017,May,76.0
2017,May,110.0
2017,May,109.96
2017,May,95.0
2017,May,145.0
2017,May,94.0
2017,May,85.0
2017,May,101.71
2017,May,92.0
2017,May,68.0
2017,May,74.5
2017,May,62.18
2017,May,147.0
2017,May,102.0
2017,May,82.86
2017,May,70.95
2017,May,82.86
2017,May,51.18
2017,May,40.95
2017,May,72.66
2017,May,100.0
2017,May,118.8
2017,May,111.0
2017,May,106.0
2017,May,101.71
2017,May,128.44
2017,May,100.0
2017,May,100.0
2017,May,98.04
2017,May,100.0
2017,May,98.04
2017,May,100.0
2017,May,100.0
2017,May,100.0
2017,May,97.13
2017,May,91.67
2017,May,81.0
2017,May,105.0
2017,May,69.95
2017,May,94.0
2017,May,120.0
2017,May,85.0
2017,May,52.85
2017,May,76.0
2017,May,61.2
2017,May,86.43
2017,May,73.15
2017,May,42.95
2017,May,42.95
2017,May,123.67
2017,May,58.0
2017,May,102.0
2017,May,58.0
2017,May,102.0
2017,May,82.0
2017,May,60.0
2017,May,101.43
2017,May,64.1
2017,May,90.0
2017,May,102.0
2017,May,80.0
2017,May,60.0
2017,May,134.0
2017,May,90.0
2017,May,81.43
2017,May,90.0
2017,May,80.0
2017,May,100.0
2017,May,132.0
2017,May,92.0
2017,May,81.71
2017,May,60.0
2017,May,60.0
2017,May,102.0
2017,May,60.0
2017,May,80.0
2017,May,61.43
2017,May,60.0
2017,May,62.0
2017,May,80.0
2017,May,102.0
2017,May,92.0
2017,May,136.0
2017,May,170.0
2017,May,102.0
2017,May,48.0
2017,May,101.8
2017,May,94.0
2017,May,105.0
2017,May,62.0
2017,May,84.15
2017,May,75.0
2017,May,84.05
2017,May,100.0
2017,May,51.97
2017,May,72.8
2017,May,55.5
2017,May,60.0
2017,May,40.95
2017,May,45.0
2017,May,82.0
2017,May,47.0
2017,May,60.0
2017,May,52.85
2017,May,95.33
2017,May,52.0
2017,May,0.0
2017,May,105.25
2017,May,0.0
2017,May,92.0
2017,May,85.0
2017,May,90.0
2017,May,54.0
2017,May,151.0
2017,May,127.5
2017,May,67.0
2017,May,90.0
2017,May,55.0
2017,May,79.0
2017,May,40.95
2017,May,91.73
2017,May,109.5
2017,May,124.0
2017,May,143.89
2017,May,102.0
2017,May,85.0
2017,May,77.0
2017,May,63.5
2017,May,44.0
2017,May,211.0
2017,May,92.0
2017,May,94.5
2017,May,89.0
2017,May,44.0
2017,May,42.0
2017,May,44.0
2017,May,147.0
2017,May,63.57
2017,May,147.0
2017,May,105.83
2017,May,115.0
2017,May,85.0
2017,May,147.0
2017,May,115.0
2017,May,170.67
2017,May,2.0
2017,May,41.58
2017,May,92.0
2017,May,170.0
2017,May,89.18
2017,May,42.95
2017,May,50.86
2017,May,91.18
2017,May,62.0
2017,May,40.95
2017,May,104.14
2017,May,119.0
2017,May,76.0
2017,May,88.55
2017,May,117.75
2017,May,95.0
2017,May,90.0
2017,May,82.0
2017,May,85.0
2017,May,96.67
2017,May,170.0
2017,May,85.0
2017,May,40.95
2017,May,106.0
2017,May,97.5
2017,May,56.0
2017,May,71.18
2017,May,45.2
2017,May,85.0
2017,May,40.95
2017,May,40.95
2017,May,34.2
2017,May,85.0
2017,May,52.85
2017,May,42.81
2017,May,83.67
2017,May,85.0
2017,May,68.0
2017,May,89.0
2017,May,89.4
2017,May,85.0
2017,May,72.0
2017,May,128.0
2017,May,96.25
2017,May,80.0
2017,May,85.0
2017,May,106.4
2017,May,100.0
2017,May,71.0
2017,May,50.2
2017,May,100.0
2017,May,55.71
2017,May,167.0
2017,May,118.8
2017,May,118.8
2017,May,40.95
2017,May,36.2
2017,May,36.2
2017,May,34.2
2017,May,56.0
2017,May,50.86
2017,May,100.0
2017,May,100.0
2017,May,62.0
2017,May,43.2
2017,May,80.75
2017,May,59.33
2017,May,79.2
2017,May,90.0
2017,May,86.43
2017,May,83.0
2017,May,45.5
2017,May,82.8
2017,May,172.0
2017,May,165.0
2017,May,56.0
2017,May,54.0
2017,May,85.0
2017,May,85.0
2017,May,100.0
2017,May,55.2
2017,May,88.5
2017,May,169.0
2017,May,176.67
2017,May,40.95
