year,month,adr
2016,February,109.33
2016,February,0.0
2016,February,55.0
2016,February,63.0
2016,February,60.0
2016,February,60.0
2016,February,56.0
2016,February,56.0
2016,February,48.0
2016,February,25.0
2016,February,29.0
2016,February,48.0
2016,February,48.0
2016,February,60.0
2016,February,48.0
2016,February,75.0
2016,February,54.0
2016,February,30.0
2016,February,46.4
2016,February,48.0
2016,February,44.5
2016,February,54.0
2016,February,56.0
2016,February,85.0
2016,February,56.0
2016,February,81.0
2016,February,56.0
2016,February,76.0
2016,February,88.0
2016,February,73.0
2016,February,68.75
2016,February,85.0
2016,February,48.0
2016,February,51.33
2016,February,55.0
2016,February,68.0
2016,February,54.0
2016,February,48.0
2016,February,65.0
2016,February,68.0
2016,February,30.0
2016,February,55.44
2016,February,55.44
2016,February,48.0
2016,February,37.0
2016,February,46.4
2016,February,25.0
2016,February,43.0
2016,February,76.47
2016,February,25.0
2016,February,30.0
2016,February,36.1
2016,February,29.0
2016,February,68.75
2016,February,43.0
2016,February,99.0
2016,March,0.0
2016,February,57.8
2016,February,34.4
2016,February,30.0
2016,March,67.0
2016,May,63.0
2016,November,30.0
2016,March,43.0
2016,March,43.0
2016,March,43.0
2016,March,8.0
2016,March,30.0
2016,March,43.0
2016,February,63.14
2016,March,40.0
2016,February,62.53
2016,February,43.0
2016,March,48.0
2016,February,35.0
2016,February,29.0
2016,February,48.0
2016,February,34.57
2016,February,27.43
2016,February,72.21
2016,March,48.0
2016,February,56.7
2016,February,31.0
2016,March,40.0
2016,March,54.0
2016,March,30.0
2016,March,43.0
2016,February,66.0
2016,February,58.0
2016,March,40.0
2016,March,43.0
2016,February,29.0
2016,February,60.0
2016,February,43.0
2016,February,69.21
2016,March,65.0
2016,March,45.0
2016,February,55.0
2016,March,48.0
2016,March,65.0
2016,March,58.0
2016,February,43.0
2016,February,43.0
2016,February,63.6
2016,March,29.0
2016,February,53.33
2016,February,26.1
2016,February,86.0
2016,March,65.0
2016,February,43.0
2016,March,46.0
2016,March,99.0
2016,March,65.0
2016,September,145.0
2016,March,80.0
2016,March,40.0
2016,February,34.4
2016,February,46.44
2016,March,80.0
2016,March,40.0
2016,June,79.0
2016,February,82.0
2016,February,26.0
2016,March,68.0
2016,February,36.4
2016,February,66.0
2016,March,48.0
2016,November,48.0
2016,March,40.0
2016,March,40.0
2016,February,29.0
2016,February,29.0
2016,March,0.0
2016,March,0.0
2016,March,0.0
2016,March,26.0
2016,March,4.0
2016,March,4.0
2016,March,31.0
2016,March,48.0
2016,March,48.0
2016,February,65.0
2016,February,57.0
2016,February,26.1
2016,March,48.0
2016,February,26.1
2016,March,48.0
2016,February,51.49
2016,February,55.0
2016,March,36.0
2016,February,23.93
2016,March,48.0
2016,March,44.66
2016,March,48.0
2016,March,48.0
2016,February,93.0
2016,March,75.0
2016,February,31.45
2016,March,40.0
2016,March,40.0
2016,March,45.0
2016,March,56.0
2016,March,106.0
2016,March,66.0
2016,March,25.0
2016,March,48.0
2016,March,60.4
2016,March,45.0
2016,March,37.0
2016,March,74.0
2016,March,58.0
2016,March,40.0
2016,March,48.0
2016,March,75.0
2016,March,63.0
2016,March,48.0
2016,March,69.0
2016,March,75.0
2016,March,29.0
2016,March,35.0
2016,March,68.0
2016,March,81.0
2016,March,68.0
2016,March,74.0
2016,March,35.0
2016,March,29.0
2016,March,29.0
2016,March,56.0
2016,March,48.0
2016,February,26.1
2016,March,68.0
2016,March,68.0
2016,February,61.06
2016,March,53.0
2016,February,26.1
2016,March,60.0
2016,February,42.5
2016,March,50.0
2016,March,68.0
2016,March,81.0
2016,March,48.0
2016,March,64.0
2016,March,48.0
2016,March,66.0
2016,March,86.0
2016,February,55.35
2016,March,29.0
2016,March,29.0
2016,March,25.0
2016,March,68.0
2016,March,56.0
2016,March,58.0
2016,March,55.0
2016,March,60.0
2016,March,61.0
2016,March,60.0
2016,March,68.0
2016,March,60.0
2016,March,54.0
2016,March,48.0
2016,February,26.1
2016,March,55.0
2016,March,56.0
2016,February,100.0
2016,October,0.0
2016,March,81.0
2016,March,100.0
2016,March,48.0
2016,March,48.0
2016,March,48.0
2016,March,54.0
2016,March,25.0
2016,March,36.0
2016,March,70.5
2016,March,48.0
2016,March,75.0
2016,March,66.0
2016,March,75.0
2016,March,58.0
2016,March,81.0
2016,February,63.0
2016,March,36.86
2016,March,40.0
2016,March,40.0
2016,March,29.0
2016,March,40.0
2016,May,81.0
2016,March,40.0
2016,March,35.0
2016,September,84.8
2016,March,54.0
2016,March,46.4
2016,March,27.6
2016,March,86.0
2016,March,92.0
2016,March,40.0
2016,March,65.0
2016,March,39.5
2016,March,46.1
2016,March,34.56
2016,March,66.0
2016,March,26.1
2016,March,66.0
2016,March,81.0
2016,March,81.0
2016,March,66.0
2016,March,40.0
2016,March,46.0
2016,March,54.0
2016,March,45.0
2016,March,55.0
2016,March,40.0
2016,March,42.43
2016,March,58.0
2016,March,62.63
2016,March,48.0
2016,March,0.0
2016,March,0.0
2016,March,31.0
2016,March,34.4
2016,March,34.4
2016,March,55.0
2016,March,35.0
2016,March,50.0
2016,March,0.0
2016,March,49.5
2016,March,46.4
2016,March,60.0
2016,March,39.6
2016,March,25.0
2016,March,55.0
2016,March,43.0
2016,March,83.0
2016,March,29.0
2016,March,30.0
2016,March,29.0
2016,March,30.0
2016,May,42.0
2016,February,47.0
2016,March,40.0
2016,March,40.0
2016,March,57.0
2016,December,44.0
2016,March,57.0
2016,April,50.0
2016,November,35.0
2016,December,44.0
2016,March,56.0
2016,March,0.0
2016,March,56.0
2016,March,33.0
2016,April,45.0
2016,March,34.4
2016,March,85.0
2016,March,50.0
2016,February,44.04
2016,March,31.0
2016,March,36.61
2016,March,48.0
2016,March,26.1
2016,March,50.0
2016,March,48.0
2016,March,55.0
2016,March,40.0
2016,April,60.0
2016,March,40.0
2016,April,54.0
2016,March,34.73
2016,March,40.0
2016,April,58.5
2016,March,27.5
2016,March,40.0
2016,March,55.0
2016,March,45.65
2016,March,45.0
2016,March,0.0
2016,March,48.0
2016,March,86.55
2016,March,35.15
2016,March,37.0
2016,March,49.0
2016,March,49.0
2016,March,86.55
2016,March,0.0
2016,March,49.0
2016,March,49.0
2016,March,86.55
2016,March,86.55
2016,March,86.55
2016,March,86.55
2016,March,49.0
2016,March,56.0
2016,March,86.55
2016,March,86.55
2016,March,86.55
2016,March,86.55
2016,March,86.55
2016,March,86.55
2016,March,86.55
2016,March,86.55
2016,March,86.55
2016,March,93.0
2016,March,86.55
2016,March,49.0
2016,March,86.55
2016,March,86.55
2016,March,86.55
2016,March,75.0
2016,March,86.55
2016,March,55.0
2016,March,77.33
2016,March,25.0
2016,March,25.0
2016,March,25.0
2016,March,45.0
2016,March,25.0
2016,March,25.0
2016,March,35.0
2016,March,25.0
2016,March,25.0
2016,March,25.0
2016,March,25.0
2016,March,25.0
2016,March,25.0
2016,March,29.0
2016,March,25.0
2016,March,25.0
2016,March,33.3
2016,March,71.0
2016,March,35.65
2016,March,45.0
2016,March,29.0
2016,March,86.55
2016,March,49.0
2016,March,25.0
2016,March,25.0
2016,March,55.0
2016,February,68.14
2016,March,25.0
2016,March,55.0
2016,March,109.0
2016,March,49.74
2016,March,54.71
2016,March,44.66
2016,March,39.0
2016,March,0.0
2016,March,14.0
2016,March,40.0
2016,March,58.0
2016,March,65.4
2016,March,65.4
2016,March,65.4
2016,March,65.4
2016,March,65.4
2016,March,65.4
2016,March,48.7
2016,March,48.7
2016,March,65.4
2016,March,0.0
2016,March,65.4
2016,March,65.4
2016,March,48.7
2016,March,48.7
2016,March,65.4
2016,March,65.4
2016,March,65.4
2016,March,65.4
2016,March,65.4
2016,March,65.4
2016,March,65.4
2016,March,65.4
2016,March,48.7
2016,March,93.0
2016,March,0.0
2016,March,58.0
2016,March,48.0
2016,March,38.5
2016,March,43.0
2016,March,48.0
2016,March,46.0
2016,March,48.0
2016,March,25.0
2016,March,68.0
2016,March,74.0
2016,March,50.0
2016,March,48.0
2016,March,56.0
2016,March,65.0
2016,March,78.0
2016,March,37.0
2016,March,84.0
2016,March,84.0
2016,March,40.0
2016,March,65.0
2016,March,48.0
2016,March,48.0
2016,March,58.0
2016,March,48.0
2016,March,48.0
2016,March,25.0
2016,March,10.8
2016,March,29.0
2016,March,25.0
2016,March,66.0
2016,March,58.0
2016,March,29.0
2016,March,113.5
2016,March,58.0
2016,March,41.09
2016,March,45.9
2016,March,83.23
2016,March,85.0
2016,April,80.0
2016,March,58.0
2016,March,58.0
2016,March,30.0
2016,March,83.0
2016,March,56.0
2016,March,25.0
2016,March,0.0
2016,March,37.05
2016,March,43.0
2016,March,37.0
2016,March,64.0
2016,March,25.0
2016,March,56.0
2016,March,55.0
2016,March,50.0
2016,March,29.0
2016,March,75.0
2016,March,28.1
2016,March,26.0
2016,March,26.0
2016,March,46.4
2016,March,45.0
2016,March,33.71
2016,March,48.0
2016,March,12.5
2016,April,59.0
2016,June,65.0
2016,October,67.5
2016,March,59.0
2016,March,68.0
2016,March,0.0
2016,March,25.0
2016,March,61.33
2016,March,0.0
2016,February,79.0
2016,March,49.4
2016,March,45.0
2016,March,48.0
2016,March,30.0
2016,March,30.0
2016,March,30.0
2016,March,43.0
2016,March,84.7
2016,March,48.0
2016,March,67.5
2016,March,30.0
2016,March,38.4
2016,March,40.0
2016,March,8.0
2016,March,47.0
2016,March,42.5
2016,March,49.0
2016,March,48.0
2016,March,48.0
2016,March,45.0
2016,March,66.0
2016,March,43.0
2016,March,34.73
2016,March,48.0
2016,March,44.66
2016,March,80.0
2016,March,0.0
2016,March,48.0
2016,March,83.33
2016,March,30.0
2016,March,29.0
2016,March,70.0
2016,March,40.0
2016,March,40.0
2016,March,34.4
2016,March,58.0
2016,March,40.0
2016,March,25.0
2016,March,83.2
2016,March,43.0
2016,March,43.0
2016,March,95.5
2016,March,58.0
2016,March,85.0
2016,March,52.0
2016,March,61.2
2016,March,30.0
2016,March,40.0
2016,March,40.0
2016,March,45.0
2016,March,102.0
2016,March,99.0
2016,March,35.15
2016,March,57.0
2016,March,40.5
2016,March,41.93
2016,March,0.0
2016,March,59.14
2016,March,76.75
2016,March,30.0
2016,March,30.0
2016,March,30.0
2016,April,42.0
2016,April,42.0
2016,September,65.0
2016,October,45.0
2016,March,73.92
2016,March,40.0
2016,March,40.0
2016,March,40.0
2016,April,72.5
2016,March,47.4
2016,March,40.0
2016,March,40.0
2016,March,40.0
2016,March,40.0
2016,March,40.0
2016,March,37.0
2016,March,48.0
2016,March,68.4
2016,March,54.0
2016,March,0.0
2016,March,26.1
2016,March,40.5
2016,March,71.0
2016,March,28.5
2016,March,46.0
2016,March,54.0
2016,March,90.0
2016,March,109.0
2016,March,40.0
2016,March,72.0
2016,March,28.5
2016,March,43.0
2016,March,35.15
2016,March,86.0
2016,March,26.0
2016,March,48.0
2016,March,30.0
2016,March,42.36
2016,March,29.0
2016,March,29.0
2016,March,33.3
2016,March,25.0
2016,April,39.0
2016,March,48.0
2016,March,40.0
2016,March,40.0
2016,March,30.0
2016,March,30.0
2016,March,30.0
2016,March,30.0
2016,November,65.0
2016,December,65.0
2016,March,30.0
2016,March,30.0
2016,October,42.0
2016,October,42.0
2016,March,36.0
2016,March,30.0
2016,March,45.0
2016,March,0.0
2016,March,30.0
2016,March,30.0
2016,March,30.0
2016,March,26.0
2016,March,26.0
2016,March,26.0
2016,March,30.0
2016,March,30.0
2016,March,36.0
2016,March,36.0
2016,March,30.0
2016,March,30.0
2016,March,30.0
2016,March,30.0
2016,March,30.0
2016,March,45.0
2016,March,49.5
2016,March,75.0
2016,March,76.86
2016,March,46.0
2016,March,35.15
2016,March,37.0
2016,April,56.0
2016,March,34.4
2016,March,34.4
2016,March,34.4
2016,March,62.0
2016,March,48.0
2016,March,39.0
2016,March,48.0
2016,March,42.43
2016,March,45.0
2016,March,45.0
2016,March,54.25
2016,March,34.2
2016,March,47.0
2016,March,40.0
2016,March,40.0
2016,March,22.0
2016,March,40.83
2016,March,86.0
2016,March,102.0
2016,March,53.0
2016,March,61.0
2016,March,40.0
2016,March,68.0
2016,March,26.1
2016,March,47.53
2016,March,66.0
2016,March,65.0
2016,March,45.0
2016,March,49.5
2016,March,48.0
2016,March,93.0
2016,March,30.0
2016,March,55.0
2016,March,35.45
2016,March,61.4
2016,March,61.4
2016,March,61.4
2016,March,40.0
2016,March,59.4
2016,March,65.0
2016,March,65.0
2016,March,65.0
2016,March,50.51
2016,March,65.0
2016,March,55.0
2016,March,29.0
2016,March,38.0
2016,March,50.0
2016,March,75.8
2016,March,38.0
2016,March,64.33
2016,March,45.0
2016,March,158.5
2016,March,25.0
2016,March,45.0
2016,March,58.0
2016,March,48.0
2016,March,23.7
2016,March,29.0
2016,March,48.0
2016,March,98.0
2016,March,98.0
2016,March,38.0
2016,March,35.0
2016,March,48.0
2016,March,58.0
2016,March,48.0
2016,March,32.4
2016,March,23.7
2016,March,60.0
2016,March,58.0
2016,March,29.0
2016,November,34.0
2016,March,58.0
2016,March,65.0
2016,March,68.0
2016,March,30.0
2016,March,43.0
2016,March,58.0
2016,March,75.0
2016,March,30.0
2016,March,55.0
2016,March,54.0
2016,March,29.0
2016,March,29.0
2016,March,74.0
2016,March,38.0
2016,March,10.8
2016,March,52.2
2016,March,52.2
2016,March,12.0
2016,March,35.24
2016,March,12.0
2016,March,35.24
2016,March,26.1
2016,March,44.87
2016,March,51.59
2016,March,22.5
2016,March,72.0
2016,March,37.0
2016,March,37.0
2016,March,103.0
2016,March,64.0
2016,March,48.0
2016,March,87.55
2016,March,48.05
2016,March,36.1
2016,March,56.0
2016,March,51.0
2016,March,0.0
2016,March,0.0
2016,March,35.0
2016,March,26.1
2016,March,33.3
2016,March,45.0
2016,March,26.1
2016,March,56.0
2016,March,86.0
2016,March,59.67
2016,March,27.9
2016,March,37.0
2016,March,53.2
2016,March,68.0
2016,March,60.13
2016,March,58.0
2016,March,48.0
2016,March,29.0
2016,March,43.0
2016,March,54.0
2016,March,29.0
2016,March,46.0
2016,March,29.0
2016,March,58.0
2016,March,69.85
2016,March,66.0
2016,March,62.0
2016,March,25.0
2016,March,99.0
2016,March,51.0
2016,March,26.1
2016,March,71.33
2016,March,26.1
2016,March,29.0
2016,November,0.0
2016,March,55.0
2016,March,63.9
2016,March,61.0
2016,March,71.33
2016,March,37.0
2016,March,58.0
2016,March,27.0
2016,October,39.0
2016,March,78.0
2016,March,64.0
2016,March,38.0
2016,March,49.43
2016,March,30.6
2016,March,30.6
2016,March,36.6
2016,March,55.0
2016,March,30.6
2016,March,34.56
2016,March,80.0
2016,March,40.0
2016,March,51.0
2016,March,58.0
2016,March,53.0
2016,March,53.0
2016,April,72.0
2016,June,75.0
2016,November,48.0
2016,December,39.0
2016,December,63.0
2016,March,42.0
2016,March,30.0
2016,March,29.0
2016,March,74.0
2016,March,64.0
2016,March,22.5
2016,March,68.16
2016,March,68.0
2016,March,58.0
2016,March,123.4
2016,March,68.0
2016,March,26.1
2016,March,78.0
2016,March,55.0
2016,March,55.0
2016,March,74.0
2016,March,88.0
2016,March,58.0
2016,March,33.3
2016,March,60.0
2016,March,34.4
2016,March,34.4
2016,March,43.0
2016,March,48.0
2016,March,48.0
2016,March,58.0
2016,March,25.0
2016,March,48.0
2016,March,84.0
2016,March,38.77
2016,March,68.0
2016,March,74.0
2016,March,29.0
2016,March,60.5
2016,March,60.5
2016,March,48.0
2016,March,33.3
2016,March,61.2
2016,March,0.0
2016,March,37.15
2016,March,34.56
2016,March,72.43
2016,March,63.0
2016,March,41.4
2016,March,66.0
2016,March,55.4
2016,March,42.28
2016,March,49.0
2016,March,75.0
2016,March,42.0
2016,March,52.0
2016,March,58.0
2016,March,41.4
2016,March,82.8
2016,March,60.0
2016,March,60.0
2016,March,46.0
2016,March,26.0
2016,March,46.0
2016,March,46.4
2016,March,0.0
2016,March,78.0
2016,March,0.0
2016,March,29.0
2016,March,65.45
2016,March,65.0
2016,March,81.0
2016,March,149.0
2016,March,86.33
2016,March,36.96
2016,March,80.0
2016,March,95.0
2016,March,54.0
2016,March,48.0
2016,March,48.0
2016,March,67.0
2016,March,117.0
2016,March,0.0
2016,March,0.0
2016,March,53.0
2016,March,30.0
2016,March,60.0
2016,March,45.0
2016,March,64.0
2016,March,96.0
2016,March,68.75
2016,March,74.0
2016,March,58.0
2016,March,95.0
2016,March,48.0
2016,March,99.0
2016,March,49.0
2016,March,49.18
2016,March,54.0
2016,March,54.0
2016,March,36.96
2016,March,51.0
2016,March,52.2
2016,March,74.0
2016,March,64.0
2016,March,29.0
2016,February,40.0
2016,March,58.0
2016,March,45.0
2016,March,46.33
2016,March,29.0
2016,March,46.0
2016,March,53.0
2016,March,52.25
2016,March,66.75
2016,March,156.0
2016,March,48.14
2016,March,66.5
2016,March,55.41
2016,March,106.5
2016,March,86.5
2016,March,77.4
2016,March,111.0
2016,March,52.23
2016,March,52.23
2016,March,113.3
2016,March,58.0
2016,March,50.13
2016,March,73.18
2016,March,52.0
2016,March,55.33
2016,March,55.33
2016,March,96.5
2016,March,118.25
2016,March,185.5
2016,March,105.0
2016,March,121.0
2016,March,57.75
2016,February,79.0
2016,March,66.0
2016,March,95.5
2016,March,66.5
2016,March,26.0
2016,March,94.73
2016,March,77.4
2016,March,102.33
2016,March,104.5
2016,March,105.0
2016,March,159.5
2016,March,158.0
2016,March,45.33
2016,March,138.83
2016,March,82.15
2016,March,107.33
2016,March,118.5
2016,March,72.89
2016,March,72.0
2016,March,55.5
2016,March,62.0
2016,March,81.0
2016,March,94.0
2016,March,79.5
2016,March,133.0
2016,March,56.0
2016,March,120.0
2016,March,58.0
2016,March,78.0
2016,March,76.0
2016,March,123.0
2016,March,90.0
2016,March,101.67
2016,March,123.0
2016,March,153.0
2016,March,53.0
2016,March,127.0
2016,March,72.0
2016,June,119.0
2016,March,79.2
2016,March,127.0
2016,March,40.32
2016,March,95.0
2016,March,133.0
2016,August,245.2
2016,September,199.0
2016,March,110.5
2016,March,110.0
2016,March,96.13
2016,March,125.0
2016,March,85.75
2016,March,76.33
2016,March,111.67
2016,March,107.67
2016,March,70.75
2016,March,76.75
2016,March,98.0
2016,March,85.0
2016,March,86.2
2016,March,142.0
2016,March,150.0
2016,March,110.0
2016,March,88.73
2016,March,105.0
2016,March,68.0
2016,March,121.0
2016,March,107.0
2016,March,94.5
2016,March,85.75
2016,March,131.0
2016,March,29.0
2016,March,44.0
2016,March,80.6
2016,March,75.0
2016,March,92.0
2016,March,50.24
2016,March,45.36
2016,March,48.0
2016,March,0.0
2016,March,163.75
2016,March,126.0
2016,March,48.0
2016,March,61.8
2016,March,58.0
2016,March,60.0
2016,March,80.0
2016,March,54.0
2016,March,81.0
2016,March,86.0
2016,March,80.0
2016,March,91.5
2016,March,60.21
2016,March,40.25
2016,March,84.0
2016,March,80.0
2016,March,80.0
2016,March,86.0
2016,March,38.4
2016,March,68.0
2016,March,73.5
2016,March,48.0
2016,March,48.0
2016,March,59.07
2016,March,77.5
2016,March,94.5
2016,March,95.14
2016,March,55.6
2016,March,61.6
2016,March,59.07
2016,March,110.33
2016,March,82.67
2016,March,39.3
2016,March,48.0
2016,March,55.0
2016,March,110.0
2016,March,94.5
2016,March,48.0
2016,March,110.0
2016,March,74.2
2016,March,80.0
2016,March,48.0
2016,March,0.0
2016,March,79.67
2016,March,63.84
2016,March,123.33
2016,March,54.0
2016,March,78.2
2016,March,75.3
2016,March,30.67
2016,March,57.0
2016,March,61.2
2016,March,57.0
2016,March,43.2
2016,March,43.0
2016,March,126.0
2016,April,127.0
2016,June,152.1
2016,July,170.29
2016,December,177.41
2016,March,50.91
2016,March,62.38
2016,March,45.0
2016,March,62.38
2016,March,48.0
2016,October,56.0
2016,March,78.8
2016,March,43.0
2016,March,37.0
2016,March,54.0
2016,March,60.0
2016,March,48.0
2016,March,55.56
2016,March,35.11
2016,March,48.0
2016,March,48.0
2016,March,48.0
2016,March,85.4
2016,March,28.1
2016,March,53.2
2016,March,48.0
2016,March,74.0
2016,March,48.0
2016,March,83.61
2016,March,36.96
2016,March,43.0
2016,March,55.0
2016,March,60.0
2016,March,48.0
2016,March,48.0
2016,March,48.0
2016,March,48.0
2016,March,44.4
2016,March,43.0
2016,March,66.5
2016,March,50.0
2016,March,50.0
2016,March,45.0
2016,March,50.0
2016,March,50.0
2016,March,42.0
2016,March,50.0
2016,March,50.0
2016,March,43.0
2016,March,39.0
2016,March,58.0
2016,March,48.0
2016,March,48.0
2016,March,25.0
2016,March,75.89
2016,March,105.0
2016,March,74.0
2016,March,39.0
2016,March,74.0
2016,March,51.3
2016,March,76.97
2016,March,30.6
2016,March,35.1
2016,March,54.0
2016,March,57.2
2016,March,48.0
2016,March,76.0
2016,March,28.5
2016,March,82.4
2016,March,93.0
2016,March,68.0
2016,March,29.0
2016,March,54.0
2016,March,45.6
2016,March,74.0
2016,March,78.0
2016,March,48.0
2016,March,98.67
2016,March,48.0
2016,March,52.25
2016,March,54.0
2016,March,52.2
2016,April,60.92
2016,March,58.2
2016,March,42.0
2016,April,42.0
2016,March,52.36
2016,March,56.0
2016,March,52.65
2016,March,59.0
2016,March,73.75
2016,March,97.5
2016,March,56.0
2016,March,59.4
2016,March,47.56
2016,March,56.5
2016,March,146.4
2016,March,85.0
2016,April,0.0
2016,March,65.32
2016,March,58.93
2016,March,50.6
2016,March,50.17
2016,March,58.0
2016,April,47.4
2016,April,41.4
2016,April,72.0
2016,April,50.0
2016,March,106.8
2016,March,131.0
2016,March,105.0
2016,March,95.5
2016,April,101.0
2016,April,95.0
2016,March,21.0
2016,March,64.83
2016,March,60.0
2016,March,66.0
2016,March,66.0
2016,March,60.0
2016,April,91.0
2016,April,85.0
2016,April,68.18
2016,April,121.5
2016,April,101.0
2016,March,50.97
2016,April,174.0
2016,March,56.58
2016,March,66.0
2016,April,52.2
2016,March,51.5
2016,March,57.9
2016,March,104.5
2016,March,52.27
2016,March,52.27
2016,March,52.27
2016,March,43.4
2016,March,66.0
2016,March,66.0
2016,March,66.0
2016,March,66.0
2016,March,66.0
2016,March,66.0
2016,March,66.84
2016,March,88.84
2016,March,66.0
2016,March,73.22
2016,March,66.0
2016,March,78.0
2016,March,66.0
2016,March,62.0
2016,March,66.0
2016,March,67.5
2016,March,58.0
2016,March,58.0
2016,March,58.0
2016,March,51.4
2016,March,51.4
2016,April,111.0
2016,March,52.25
2016,March,89.67
2016,April,101.0
2016,April,113.0
2016,March,66.0
2016,March,66.0
2016,March,60.0
2016,April,75.0
2016,April,0.0
2016,March,90.0
2016,April,57.33
2016,April,56.0
2016,April,62.0
2016,April,82.5
2016,April,75.0
2016,April,80.0
2016,April,97.5
2016,March,52.7
2016,March,33.35
2016,March,44.46
2016,April,56.0
2016,April,65.0
2016,March,46.96
2016,April,83.0
2016,April,0.0
2016,April,0.0
2016,April,65.0
2016,March,55.64
2016,April,54.5
2016,April,54.5
2016,April,54.5
2016,April,54.5
2016,April,54.5
2016,April,54.5
2016,April,54.5
2016,April,54.5
2016,April,56.0
2016,April,56.0
2016,April,52.2
2016,April,56.0
2016,April,87.0
2016,April,85.0
2016,March,66.0
2016,April,75.0
2016,April,53.0
2016,April,85.0
2016,April,68.0
2016,April,81.0
2016,April,87.0
2016,April,85.0
2016,April,101.0
2016,April,89.0
2016,April,67.5
2016,April,50.0
2016,April,95.53
2016,April,67.5
2016,April,67.5
2016,April,51.84
2016,April,51.84
2016,April,75.75
2016,April,69.92
2016,April,75.75
2016,April,40.32
2016,April,39.0
2016,April,56.0
2016,April,59.0
2016,April,56.0
2016,April,87.0
2016,April,39.91
2016,April,75.0
2016,April,100.0
2016,April,101.0
2016,April,56.0
2016,April,56.0
2016,April,56.0
2016,April,52.2
2016,April,44.8
2016,April,80.0
2016,April,56.0
2016,April,58.0
2016,April,55.0
2016,April,66.0
2016,April,131.0
2016,April,104.0
2016,April,134.06
2016,April,54.5
2016,April,52.5
2016,April,83.3
2016,April,81.2
2016,April,71.56
2016,April,126.5
2016,April,79.05
2016,April,65.0
2016,April,65.0
2016,April,56.0
2016,April,77.0
2016,March,63.4
2016,April,98.0
2016,April,89.25
2016,April,54.0
2016,April,101.75
2016,April,45.0
2016,April,54.0
2016,April,54.0
2016,April,60.0
2016,April,54.0
2016,April,51.0
2016,April,54.0
2016,April,54.0
2016,April,54.86
2016,April,42.0
2016,April,71.0
2016,April,75.0
2016,April,156.43
2016,April,86.67
2016,April,71.0
2016,April,53.1
2016,April,46.0
2016,April,82.74
2016,November,72.0
2016,April,72.67
2016,April,125.0
2016,April,53.1
2016,April,41.6
2016,April,65.0
2016,April,65.0
2016,April,54.6
2016,April,51.75
2016,April,71.0
2016,April,65.0
2016,April,45.0
2016,April,105.6
2016,April,56.0
2016,April,89.25
2016,April,75.0
2016,April,39.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,68.0
2016,April,0.0
2016,April,71.11
2016,April,59.93
2016,April,73.15
2016,April,78.66
2016,April,92.0
2016,April,0.0
2016,April,0.0
2016,April,83.0
2016,April,83.0
2016,April,59.0
2016,April,65.0
2016,April,85.0
2016,April,75.0
2016,April,48.0
2016,April,70.0
2016,April,50.0
2016,April,47.4
2016,April,45.0
2016,April,45.0
2016,April,45.0
2016,April,71.0
2016,April,65.0
2016,April,0.0
2016,April,75.0
2016,April,59.18
2016,April,71.0
2016,April,77.0
2016,April,85.0
2016,April,54.0
2016,April,93.0
2016,April,84.0
2016,April,56.0
2016,April,95.0
2016,April,71.0
2016,April,0.0
2016,April,72.0
2016,April,170.0
2016,April,57.4
2016,April,81.6
2016,April,46.66
2016,April,42.0
2016,April,42.0
2016,April,83.3
2016,April,51.0
2016,April,101.0
2016,March,101.27
2016,April,103.0
2016,April,35.1
2016,April,73.0
2016,April,74.7
2016,April,101.0
2016,April,61.4
2016,April,60.0
2016,April,0.0
2016,April,41.4
2016,April,135.5
2016,April,71.0
2016,April,85.0
2016,April,41.4
2016,April,103.0
2016,April,0.0
2016,April,95.0
2016,April,78.56
2016,April,64.0
2016,April,54.2
2016,April,117.0
2016,April,59.4
2016,April,56.0
2016,April,62.0
2016,April,56.0
2016,April,56.0
2016,April,56.0
2016,April,69.0
2016,April,43.11
2016,April,53.1
2016,April,76.0
2016,April,55.1
2016,April,51.59
2016,April,107.0
2016,April,85.0
2016,April,59.4
2016,April,73.69
2016,April,65.0
2016,April,42.0
2016,April,43.47
2016,April,52.2
2016,April,85.0
2016,April,67.5
2016,April,65.0
2016,April,49.0
2016,April,113.0
2016,April,59.0
2016,April,59.0
2016,April,52.0
2016,April,39.33
2016,April,75.0
2016,April,39.1
2016,April,61.56
2016,April,63.0
2016,April,146.38
2016,April,56.0
2016,April,59.4
2016,April,67.5
2016,April,67.5
2016,April,81.51
2016,April,91.0
2016,April,85.0
2016,April,71.73
2016,April,33.3
2016,April,59.0
2016,April,54.0
2016,April,54.0
2016,April,48.0
2016,April,88.0
2016,April,64.78
2016,April,0.0
2016,April,73.25
2016,April,39.0
2016,May,39.0
2016,May,39.0
2016,June,70.0
2016,June,58.0
2016,July,66.0
2016,July,115.0
2016,August,115.0
2016,August,66.0
2016,September,66.0
2016,September,58.0
2016,October,39.0
2016,November,27.0
2016,November,27.0
2016,December,0.0
2016,April,67.0
2016,April,62.64
2016,April,73.15
2016,April,107.0
2016,April,75.0
2016,April,136.0
