year,month,adr
2015,September,92.4
2015,September,111.15
2015,September,186.0
2015,September,94.37
2015,September,94.37
2015,September,109.65
2015,September,94.37
2015,September,98.0
2015,September,112.0
2015,September,129.0
2015,September,106.06
2015,September,112.88
2015,September,135.67
2015,September,154.0
2015,September,154.0
2015,September,154.0
2015,September,69.7
2015,September,55.68
2015,September,8.43
2015,September,113.0
2015,September,60.61
2015,September,131.4
2015,September,55.68
2015,September,55.68
2015,September,61.65
2015,September,146.0
2015,September,71.55
2015,September,36.0
2015,September,36.0
2015,September,36.0
2015,September,34.0
2015,September,36.0
2015,September,36.0
2015,September,36.0
2015,September,89.96
2015,September,36.0
2015,September,0.0
2015,September,36.0
2015,September,36.0
2015,September,36.0
2015,September,36.0
2015,September,36.0
2015,September,36.0
2015,September,36.0
2015,September,36.0
2015,September,36.0
2015,September,36.0
2015,September,36.0
2015,September,36.0
2015,September,92.63
2015,September,59.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,59.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,0.0
2015,September,89.0
2015,September,98.0
2015,September,84.5
2015,September,189.0
2015,September,50.15
2015,September,43.78
2015,September,99.18
2015,September,62.48
2015,September,62.48
2015,September,75.0
2015,September,75.0
2015,October,35.1
2015,December,40.0
2015,September,66.6
2015,September,83.0
2015,September,150.82
2015,September,117.0
2015,September,114.0
2015,September,99.0
2015,September,56.98
2015,September,54.84
2015,September,74.0
2015,September,66.16
2015,September,89.55
2015,September,62.48
2015,September,110.64
2015,September,62.48
2015,September,53.1
2015,September,48.88
2015,September,107.82
2015,September,63.21
2015,September,89.0
2015,September,98.6
2015,September,51.5
2015,September,62.48
2015,September,129.0
2015,September,116.5
2015,September,66.6
2015,September,66.6
2015,September,139.0
2015,September,102.6
2015,September,99.45
2015,September,58.05
2015,September,70.98
2015,September,90.0
2015,September,73.15
2015,September,114.0
2015,September,102.24
2015,September,89.0
2015,September,66.15
2015,September,74.0
2015,September,144.0
2015,September,78.3
2015,September,78.3
2015,September,98.0
2015,September,78.3
2015,September,68.35
2015,September,59.85
2015,September,59.85
2015,September,114.0
2015,September,78.3
2015,September,78.3
2015,September,78.3
2015,September,78.3
2015,September,78.3
2015,September,84.58
2015,September,99.0
2015,September,89.0
2015,September,93.17
2015,September,78.3
2015,September,71.69
2015,September,84.58
2015,September,112.5
2015,September,72.68
2015,September,51.75
2015,September,99.0
2015,September,129.0
2015,September,112.6
2015,September,160.0
2015,September,50.15
2015,September,66.15
2015,September,83.0
2015,September,79.09
2015,September,66.15
2015,September,50.15
2015,September,52.15
2015,September,0.0
2015,September,48.88
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,59.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,59.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,80.0
2015,September,0.0
2015,September,59.72
2015,September,93.17
2015,September,81.62
2015,September,72.25
2015,September,60.15
2015,September,132.75
2015,September,103.0
2015,September,102.6
2015,September,80.0
2015,September,76.67
2015,September,131.67
2015,September,78.87
2015,September,98.6
2015,September,84.0
2015,September,140.25
2015,September,83.6
2015,September,92.9
2015,September,52.14
2015,September,87.78
2015,September,50.15
2015,September,62.48
2015,September,92.1
2015,September,111.0
2015,September,99.0
2015,September,0.0
2015,September,105.2
2015,September,90.0
2015,September,90.0
2015,September,90.0
2015,September,90.0
2015,September,117.2
2015,September,64.0
2015,September,90.0
2015,September,90.0
2015,September,90.0
2015,September,90.0
2015,September,90.0
2015,September,90.0
2015,September,106.2
2015,September,90.0
2015,September,90.0
2015,September,90.0
2015,September,90.0
2015,September,90.0
2015,September,90.0
2015,September,66.15
2015,September,121.5
2015,September,56.98
2015,September,64.0
2015,September,53.55
2015,September,53.55
2015,September,86.28
2015,September,62.48
2015,September,62.48
2015,September,78.88
2015,September,129.0
2015,September,53.1
2015,September,98.0
2015,September,77.0
2015,September,108.65
2015,September,108.65
2015,September,91.25
2015,September,155.33
2015,September,89.55
2015,September,101.5
2015,September,95.57
2015,September,66.15
2015,September,63.91
2015,September,86.86
2015,September,72.63
2015,September,89.2
2015,September,91.2
2015,September,91.2
2015,September,65.5
2015,September,129.0
2015,September,65.5
2015,September,89.2
2015,September,89.2
2015,September,89.2
2015,September,89.2
2015,September,89.2
2015,September,89.2
2015,September,91.2
2015,September,89.2
2015,September,121.0
2015,September,89.2
2015,September,135.0
2015,September,68.4
2015,September,91.0
2015,September,85.5
2015,September,99.5
2015,September,53.1
2015,September,100.93
2015,September,86.28
2015,September,97.0
2015,September,74.0
2015,December,87.07
2015,September,172.33
2015,September,90.43
2015,September,150.0
2015,September,58.41
2015,September,74.7
2015,September,74.93
2015,September,100.9
2015,September,62.48
2015,September,48.88
2015,September,72.41
2015,September,72.41
2015,September,72.41
2015,September,74.7
2015,September,55.43
2015,September,70.98
2015,September,80.1
2015,September,114.0
2015,September,105.5
2015,September,74.7
2015,September,98.6
2015,September,74.0
2015,September,74.0
2015,September,74.0
2015,September,64.0
2015,September,64.0
2015,September,64.0
2015,September,64.0
2015,September,74.0
2015,September,74.0
2015,September,74.0
2015,September,74.0
2015,September,0.0
2015,September,74.0
2015,September,74.0
2015,September,74.0
2015,September,102.1
2015,September,165.0
2015,September,86.1
2015,September,0.0
2015,September,0.0
2015,September,97.0
2015,September,76.0
2015,September,51.75
2015,September,69.91
2015,September,163.0
2015,September,90.71
2015,September,86.14
2015,September,80.0
2015,September,94.0
2015,September,129.0
2015,September,131.0
2015,September,82.23
2015,September,53.55
2015,September,56.98
2015,September,60.43
2015,September,104.2
2015,September,89.2
2015,September,115.3
2015,September,83.0
2015,September,50.15
2015,September,53.1
2015,September,50.48
2015,September,48.88
2015,September,34.0
2015,September,34.0
2015,September,34.0
2015,September,95.0
2015,September,74.93
2015,September,91.6
2015,September,77.93
2015,September,77.93
2015,September,89.0
2015,September,72.6
2015,September,82.57
2015,September,37.67
2015,September,74.0
2015,September,43.78
2015,September,117.2
2015,September,99.0
2015,September,57.6
2015,September,37.56
2015,September,36.13
2015,September,37.56
2015,September,81.43
2015,September,45.9
2015,September,68.0
2015,September,68.0
2015,September,95.82
2015,September,37.83
2015,September,36.13
2015,September,45.9
2015,September,61.65
2015,September,65.9
2015,September,61.65
2015,September,31.64
2015,September,43.74
2015,September,69.3
2015,September,37.83
2015,September,99.0
2015,September,101.33
2015,September,31.45
2015,September,51.7
2015,September,58.23
2015,September,68.0
2015,September,45.9
2015,September,67.5
2015,September,64.35
2015,September,58.0
2015,September,80.0
2015,September,55.44
2015,September,52.67
2015,October,120.0
2015,September,62.0
2015,October,48.0
2015,October,120.0
2015,September,70.84
2015,October,116.0
2015,September,72.43
2015,September,58.5
2015,September,58.5
2015,September,73.0
2015,September,73.0
2015,September,73.0
2015,September,73.0
2015,September,73.0
2015,September,73.0
2015,September,73.0
2015,September,98.0
2015,September,58.5
2015,September,58.5
2015,September,0.0
2015,October,120.0
2015,September,73.0
2015,September,75.8
2015,September,92.35
2015,September,91.35
2015,September,44.5
2015,September,74.43
2015,September,67.8
2015,September,89.84
2015,October,74.4
2015,September,68.0
2015,October,0.0
2015,September,42.5
2015,September,68.0
2015,September,54.0
2015,September,55.6
2015,September,37.73
2015,September,59.66
2015,September,110.43
2015,October,90.0
2015,September,67.38
2015,September,68.8
2015,September,37.0
2015,September,42.5
2015,October,137.0
2015,September,41.84
2015,September,29.75
2015,September,56.95
2015,October,56.0
2015,September,65.12
2015,September,98.8
2015,October,76.0
2015,October,56.0
2015,September,82.0
2015,October,66.0
2015,October,86.0
2015,October,66.3
2015,September,105.67
2015,September,74.2
2015,October,66.0
2015,October,82.0
2015,September,63.79
2015,September,104.67
2015,September,37.0
2015,September,90.86
2015,September,90.63
2015,September,42.5
2015,September,63.29
2015,September,65.35
2015,October,47.0
2015,September,65.0
2015,October,56.4
2015,October,76.0
2015,October,56.0
2015,October,47.0
2015,October,76.0
2015,October,67.0
2015,October,67.0
2015,September,98.74
2015,September,54.0
2015,October,55.0
2015,October,55.0
2015,October,44.5
2015,September,86.16
2015,October,41.4
2015,October,38.07
2015,September,52.0
2015,October,80.0
2015,October,61.65
2015,October,63.08
2015,October,56.0
2015,October,39.68
2015,September,72.1
2015,September,111.8
2015,October,31.5
2015,October,43.0
2015,September,39.95
2015,September,71.26
2015,September,85.14
2015,October,81.0
2015,September,55.64
2015,October,56.0
2015,October,65.0
2015,October,65.4
2015,October,48.6
2015,October,73.43
2015,October,93.0
2015,October,50.03
2015,October,44.5
2015,October,43.2
2015,September,61.7
2015,September,42.5
2015,October,52.4
2015,October,47.0
2015,September,68.0
2015,September,145.02
2015,September,79.8
2015,October,41.4
2015,October,36.13
2015,October,41.4
2015,October,109.0
2015,October,109.0
2015,October,41.4
2015,October,109.0
2015,October,0.0
2015,October,109.0
2015,October,76.0
2015,October,42.28
2015,October,50.4
2015,October,76.0
2015,October,46.5
2015,October,62.0
2015,October,109.0
2015,September,40.7
2015,October,50.4
2015,October,45.9
2015,October,47.0
2015,September,59.89
2015,October,6.0
2015,October,54.4
2015,October,47.33
2015,October,67.0
2015,October,70.5
2015,October,67.0
2015,October,116.71
2015,October,67.14
2015,October,52.8
2015,October,59.6
2015,October,48.0
2015,October,48.0
2015,November,38.0
2015,October,80.0
2015,October,37.8
2015,October,80.0
2015,October,45.0
2015,October,45.0
2015,October,47.46
2015,October,50.0
2015,October,73.0
2015,October,48.0
2015,October,86.0
2015,October,48.0
2015,October,48.0
2015,October,50.03
2015,October,67.0
2015,October,80.0
2015,October,37.8
2015,October,45.0
2015,October,50.0
2015,October,56.0
2015,October,67.5
2015,October,64.0
2015,October,74.0
2015,October,71.3
2015,October,74.0
2015,October,64.0
2015,October,74.0
2015,October,74.0
2015,October,74.0
2015,October,74.0
2015,October,74.0
2015,October,74.0
2015,October,74.0
2015,October,74.0
2015,October,74.0
2015,October,74.0
2015,October,74.0
2015,October,74.0
2015,October,74.0
2015,October,0.0
2015,October,76.0
2015,October,50.4
2015,October,72.0
2015,October,83.16
2015,October,52.5
2015,October,66.0
2015,October,66.3
2015,October,64.8
2015,October,61.5
2015,October,80.25
2015,October,61.5
2015,October,121.17
2015,October,62.0
2015,October,53.0
2015,October,61.5
2015,October,50.4
2015,October,50.4
2015,October,106.0
2015,October,106.0
2015,October,106.0
2015,October,0.0
2015,October,77.29
2015,October,68.74
2015,October,68.74
2015,October,68.74
2015,October,50.16
2015,October,43.3
2015,October,43.41
2015,October,68.74
2015,October,47.0
2015,October,68.74
2015,October,68.74
2015,October,68.74
2015,October,68.74
2015,October,50.16
2015,October,37.0
2015,October,52.8
2015,September,80.54
2015,October,37.0
2015,October,40.0
2015,October,37.0
2015,October,40.0
2015,October,40.0
2015,October,37.0
2015,October,40.0
2015,October,45.0
2015,October,48.0
2015,December,35.0
2015,October,37.0
2015,October,40.0
2015,October,37.0
2015,October,37.0
2015,October,77.84
2015,October,76.0
2015,October,45.6
2015,October,76.0
2015,October,76.0
2015,October,78.5
2015,October,67.31
2015,October,43.3
2015,October,115.0
2015,October,54.0
2015,October,42.3
2015,October,54.0
2015,October,0.0
2015,October,0.0
2015,October,0.0
2015,October,52.8
2015,October,53.0
2015,October,46.0
2015,October,62.0
2015,October,56.0
2015,October,74.4
2015,October,42.3
2015,October,56.0
2015,October,55.46
2015,October,82.0
2015,October,56.0
2015,October,108.0
2015,October,66.0
2015,October,44.5
2015,October,66.0
2015,October,106.0
2015,October,66.0
2015,October,38.12
2015,October,36.12
2015,October,56.4
2015,October,40.0
2015,October,56.4
2015,October,66.0
2015,October,44.5
2015,October,56.0
2015,October,44.5
2015,October,56.0
2015,October,47.0
2015,October,37.0
2015,October,72.0
2015,October,74.2
2015,October,37.0
2015,October,72.0
2015,October,50.4
2015,October,76.67
2015,October,44.5
2015,October,44.5
2015,October,0.0
2015,October,0.0
2015,October,43.12
2015,October,50.03
2015,October,76.0
2015,October,62.0
2015,October,46.5
2015,October,61.4
2015,October,54.0
2015,November,13.0
2015,October,54.0
2015,October,62.8
2015,October,62.8
2015,October,109.0
2015,October,109.0
2015,October,109.0
2015,October,58.8
2015,October,109.0
2015,October,109.0
2015,October,76.0
2015,October,37.0
2015,October,60.4
2015,October,108.75
2015,October,83.0
2015,October,62.04
2015,October,62.5
2015,October,44.5
2015,October,36.0
2015,October,44.5
2015,October,44.5
2015,October,37.0
2015,October,44.5
2015,October,76.0
2015,October,70.6
2015,October,37.0
2015,October,58.0
2015,October,44.5
2015,October,50.5
2015,October,46.5
2015,October,44.5
2015,October,44.5
2015,October,42.0
2015,October,44.5
2015,October,37.0
2015,October,44.5
2015,October,83.62
2015,October,92.4
2015,October,96.0
2015,October,44.5
2015,October,47.33
2015,October,44.5
2015,October,65.0
2015,October,44.5
2015,October,65.0
2015,October,37.0
2015,October,56.0
2015,October,44.5
2015,October,76.0
2015,October,44.5
2015,October,56.0
2015,October,44.5
2015,October,44.5
2015,October,56.0
2015,October,44.5
2015,October,49.0
2015,October,52.5
2015,October,50.5
2015,October,46.5
2015,October,46.5
2015,October,46.5
2015,October,44.5
2015,October,52.5
2015,October,37.0
2015,October,44.5
2015,October,44.5
2015,October,44.5
2015,October,44.5
2015,October,44.5
2015,October,69.02
2015,October,44.5
2015,October,44.5
2015,October,44.5
2015,October,44.5
2015,October,44.5
2015,October,44.5
2015,October,44.5
2015,October,67.0
2015,October,40.75
2015,October,44.5
2015,October,46.5
2015,October,62.5
2015,October,46.5
2015,October,62.5
2015,October,44.5
2015,October,41.98
2015,October,37.0
2015,October,39.0
2015,October,52.5
2015,October,46.5
2015,October,46.5
2015,October,50.5
2015,October,37.0
2015,October,70.16
2015,October,41.98
2015,October,62.5
2015,October,68.74
2015,October,77.29
2015,October,43.41
2015,October,41.98
2015,October,43.41
2015,October,43.41
2015,October,41.98
2015,October,77.57
2015,October,37.0
2015,October,67.31
2015,October,58.0
2015,October,87.5
2015,October,62.5
2015,October,44.5
2015,October,73.0
2015,October,67.31
2015,October,41.98
2015,October,41.98
2015,October,41.98
2015,October,67.31
2015,October,67.31
2015,October,68.74
2015,October,43.41
2015,October,69.02
2015,October,41.98
2015,October,67.31
2015,October,37.0
2015,October,62.5
2015,October,43.0
2015,October,70.5
2015,October,48.2
2015,October,57.6
2015,October,76.0
2015,October,73.33
2015,October,44.5
2015,October,43.08
2015,October,44.5
2015,October,44.5
2015,October,52.0
2015,October,56.0
2015,October,57.6
2015,October,57.6
2015,October,44.5
2015,October,8.0
2015,October,46.17
2015,October,47.0
2015,October,44.5
2015,October,50.5
2015,October,9.67
2015,October,44.5
2015,October,53.0
2015,October,45.9
2015,October,0.0
2015,October,0.0
2015,October,39.1
2015,October,71.23
2015,October,74.91
2015,October,56.0
2015,October,57.43
2015,October,70.2
2015,October,0.0
2015,October,44.5
2015,October,41.29
2015,October,45.93
2015,October,76.13
2015,October,37.0
2015,October,44.5
2015,October,37.0
2015,October,56.0
2015,October,56.0
2015,October,80.23
2015,October,56.0
2015,October,42.3
2015,October,44.5
2015,October,56.4
2015,October,116.71
2015,October,99.0
2015,October,44.5
2015,October,44.5
2015,October,66.0
2015,October,48.0
2015,December,38.0
2015,October,48.0
2015,October,47.0
2015,October,66.0
2015,October,56.0
2015,October,74.57
2015,October,58.0
2015,October,86.0
2015,October,40.0
2015,October,48.0
2015,November,54.0
2015,October,44.5
2015,October,44.5
2015,October,56.0
2015,October,67.5
2015,October,57.6
2015,October,56.95
2015,October,59.2
2015,October,106.0
2015,October,44.5
2015,October,70.0
2015,October,70.0
2015,October,60.0
2015,October,70.0
2015,October,70.0
2015,October,70.0
2015,October,60.0
2015,October,60.0
2015,October,60.0
2015,October,60.0
2015,October,60.0
2015,October,70.0
2015,October,70.0
2015,October,0.0
2015,October,60.0
2015,October,70.0
2015,October,70.0
2015,October,70.0
2015,October,70.0
2015,October,70.0
2015,October,70.0
2015,October,70.0
2015,October,70.0
2015,October,73.08
2015,October,112.0
2015,October,77.4
2015,October,43.0
2015,October,106.0
2015,October,46.0
2015,October,38.04
2015,October,58.93
2015,October,44.5
2015,October,75.08
2015,October,71.39
2015,October,40.8
2015,October,37.0
2015,October,35.0
2015,October,35.0
2015,October,0.0
2015,October,76.8
2015,October,76.8
2015,October,0.0
2015,October,83.0
2015,October,56.0
2015,October,42.3
2015,October,56.0
2015,October,67.0
2015,October,35.6
2015,October,58.0
2015,October,67.0
2015,October,58.0
2015,October,50.03
2015,October,58.0
2015,October,58.0
2015,October,35.0
2015,October,43.93
2015,October,58.0
2015,October,58.0
2015,October,58.0
2015,October,46.5
2015,October,76.84
2015,October,0.0
2015,October,44.18
2015,October,56.0
2015,October,70.5
2015,October,107.0
2015,October,66.0
2015,October,62.0
2015,October,96.21
2015,October,70.5
2015,October,47.0
2015,October,47.0
2015,October,47.0
2015,October,55.0
2015,October,47.0
2015,October,47.0
2015,October,64.88
2015,October,64.0
2015,October,62.0
2015,October,76.43
2015,October,63.14
2015,October,48.43
2015,October,47.0
2015,October,48.43
2015,October,48.0
2015,October,36.0
2015,October,47.0
2015,October,47.0
2015,October,36.0
2015,October,66.67
2015,October,41.33
2015,October,31.2
2015,November,25.0
2015,October,35.1
2015,November,38.0
2015,December,38.0
2015,October,48.0
2015,October,39.0
2015,October,57.6
2015,October,35.1
2015,October,45.0
2015,October,0.0
2015,October,86.0
2015,October,42.5
2015,October,45.0
2015,October,31.2
2015,October,77.4
2015,October,37.0
2015,October,37.0
2015,October,39.0
2015,November,38.0
2015,December,46.0
2015,October,37.0
2015,October,38.04
2015,October,66.0
2015,October,40.0
2015,November,25.0
2015,October,65.6
2015,October,39.0
2015,October,48.0
2015,October,36.86
2015,October,42.5
2015,October,73.43
2015,October,48.0
2015,November,35.0
2015,December,35.0
2015,October,76.93
2015,October,39.0
2015,October,43.93
2015,October,44.14
2015,October,48.0
2015,October,78.2
2015,October,37.6
2015,October,54.0
2015,October,43.93
2015,October,48.0
2015,November,35.0
2015,December,35.0
2015,December,35.0
2015,October,48.0
2015,November,35.0
2015,November,35.0
2015,November,35.0
2015,November,35.0
2015,December,35.0
2015,December,35.0
2015,October,48.0
2015,October,31.2
2015,October,46.0
2015,October,58.8
2015,October,48.0
2015,October,35.1
2015,October,48.0
2015,October,38.4
2015,October,45.0
2015,October,56.48
2015,October,46.5
2015,October,40.5
2015,October,48.0
2015,October,48.0
2015,October,43.2
2015,October,96.43
2015,October,76.12
2015,October,50.03
2015,October,37.73
2015,October,37.67
2015,October,130.07
2015,October,87.64
2015,October,82.0
2015,October,76.0
2015,October,42.0
2015,October,48.0
2015,October,62.5
2015,October,50.8
2015,October,42.5
2015,October,42.5
2015,October,43.93
2015,October,81.79
2015,October,0.0
2015,October,0.0
2015,October,36.0
2015,October,42.0
2015,October,36.0
2015,October,36.0
2015,October,42.0
2015,October,36.0
2015,October,36.0
2015,October,36.0
2015,October,88.0
2015,October,36.0
2015,October,42.0
2015,October,42.0
2015,October,61.73
2015,October,39.68
2015,October,49.0
2015,November,25.0
2015,October,72.75
2015,October,56.0
2015,November,50.1
2015,October,72.0
2015,October,36.0
2015,November,58.0
2015,October,39.99
2015,October,146.0
2015,November,41.0
2015,October,47.74
2015,November,48.0
2015,November,58.0
2015,November,58.0
2015,November,46.0
2015,November,25.0
2015,November,40.0
2015,November,51.0
2015,November,36.0
2015,November,40.0
2015,November,35.1
2015,October,42.28
2015,November,40.0
2015,November,40.0
2015,November,40.0
2015,November,25.0
2015,November,35.1
2015,November,35.0
2015,November,36.0
2015,November,48.0
2015,November,48.0
2015,November,70.2
2015,November,36.0
2015,November,63.0
2015,November,46.0
2015,November,48.0
2015,November,35.0
2015,November,65.7
2015,November,78.0
2015,November,0.0
2015,November,33.3
2015,November,44.1
2015,October,42.6
2015,November,56.0
2015,November,85.25
2015,November,43.2
2015,November,42.0
2015,November,84.0
2015,October,67.71
2015,November,49.0
2015,November,48.0
2015,November,48.0
2015,November,49.2
2015,November,58.13
2015,November,64.0
2015,November,83.5
2015,November,31.63
2015,November,70.0
2015,November,68.7
2015,November,49.5
2015,November,58.0
2015,November,86.4
2015,November,29.06
2015,November,68.5
2015,November,26.23
2015,November,36.0
2015,November,25.92
2015,November,27.0
2015,November,31.0
2015,November,27.0
2015,November,46.4
2015,November,29.0
2015,November,36.9
2015,November,26.1
2015,November,55.0
2015,November,56.0
2015,November,39.33
2015,November,26.1
2015,November,58.0
2015,November,58.0
2015,November,30.6
2015,November,43.2
2015,November,35.0
2015,November,88.0
2015,November,51.0
2015,November,52.4
2015,November,68.0
2015,November,58.0
2015,November,68.0
2015,November,53.0
2015,November,50.0
2015,November,40.0
2015,November,46.4
2015,November,64.0
2015,November,58.0
2015,November,80.0
2015,November,56.7
2015,November,25.0
2015,November,41.48
2015,November,54.0
2015,November,54.0
2015,November,53.0
2015,November,36.0
2015,November,48.0
2015,November,65.73
2015,November,80.8
2015,November,74.8
2015,November,97.3
2015,November,56.0
2015,November,43.2
2015,November,42.0
2015,November,36.0
2015,November,58.2
2015,November,62.16
2015,November,71.2
2015,November,52.2
2015,November,52.2
2015,November,78.0
2015,November,60.0
2015,November,40.0
2015,November,40.0
2015,November,48.0
2015,November,114.0
2015,November,37.43
2015,November,52.2
2015,November,36.0
2015,November,49.11
2015,November,90.0
2015,November,78.0
2015,November,49.5
2015,November,36.0
2015,November,58.0
2015,November,58.0
2015,November,49.2
2015,November,58.2
2015,November,36.0
2015,November,56.0
2015,November,52.2
2015,November,60.2
2015,November,36.0
2015,November,129.0
2015,November,43.2
2015,November,43.2
2015,November,52.2
2015,November,43.2
2015,November,26.33
2015,November,36.0
2015,November,36.0
2015,November,36.0
2015,November,98.0
2015,November,78.0
2015,November,52.2
2015,November,58.2
2015,November,36.0
2015,November,58.2
2015,November,36.0
2015,November,63.0
2015,November,53.45
2015,November,36.0
2015,November,36.0
2015,November,76.0
2015,November,49.2
2015,November,52.2
2015,November,36.0
2015,November,50.66
2015,November,76.0
2015,November,36.0
2015,November,53.0
2015,November,36.0
2015,November,48.0
2015,November,36.0
2015,November,40.0
2015,November,36.0
2015,November,37.6
2015,November,48.0
2015,November,48.0
2015,November,40.0
2015,November,38.0
2015,November,38.0
2015,November,40.0
2015,November,40.0
2015,November,48.0
2015,November,40.0
2015,November,40.0
2015,November,36.0
2015,November,40.0
2015,November,68.0
2015,November,30.0
2015,November,59.0
2015,November,59.0
2015,October,52.2
2015,November,53.0
2015,November,35.0
2015,November,52.2
2015,October,52.2
2015,November,57.0
2015,November,52.2
2015,November,53.0
2015,November,25.0
2015,November,25.0
2015,November,40.0
2015,November,35.0
2015,November,41.0
2015,November,35.0
2015,November,43.2
2015,November,0.0
2015,November,25.0
2015,November,8.0
2015,October,58.2
2015,November,31.0
2015,November,25.0
2015,November,52.2
2015,November,38.0
2015,November,36.0
2015,November,35.0
2015,November,35.0
2015,November,0.0
2015,November,38.0
2015,November,53.0
2015,November,36.0
2015,November,36.0
2015,November,24.94
2015,November,46.4
2015,November,58.0
2015,November,43.0
2015,November,21.37
2015,November,28.1
2015,November,30.5
2015,November,48.0
2015,November,74.0
2015,November,38.0
2015,November,32.0
2015,November,50.0
2015,November,38.0
2015,November,38.0
2015,November,38.0
2015,November,38.0
2015,November,50.0
2015,November,54.0
2015,November,38.0
2015,November,38.0
2015,November,40.0
2015,November,34.0
2015,November,34.4
2015,December,26.0
2015,November,31.0
2015,November,36.25
2015,November,38.0
2015,November,61.0
2015,November,38.0
2015,November,68.0
2015,November,46.4
2015,November,35.0
2015,November,35.0
2015,November,38.0
2015,November,38.0
2015,November,38.0
2015,November,38.0
2015,November,38.0
2015,November,35.0
2015,November,106.57
2015,November,25.0
2015,November,35.0
2015,November,43.2
2015,November,38.0
2015,November,43.0
2015,November,38.0
2015,November,43.2
2015,November,38.0
2015,November,38.0
2015,November,4.0
2015,November,48.0
2015,November,38.0
2015,November,38.0
2015,November,38.0
2015,November,38.0
2015,November,35.0
2015,November,61.0
2015,November,43.0
2015,November,46.4
2015,November,49.0
2015,November,56.0
2015,November,56.0
2015,November,36.4
2015,November,42.0
2015,November,42.0
2015,November,42.0
2015,November,42.0
2015,November,42.0
2015,November,42.0
2015,November,46.4
2015,November,26.0
2015,November,65.9
2015,November,42.0
2015,November,48.0
2015,November,42.0
2015,November,42.0
2015,November,42.0
2015,November,68.0
2015,November,42.0
2015,November,42.0
2015,November,98.0
2015,November,37.7
2015,November,27.0
2015,November,46.4
2015,November,30.5
2015,November,29.16
2015,November,35.46
2015,November,29.34
2015,November,32.0
2015,November,32.0
2015,November,32.0
2015,November,0.0
2015,November,32.83
2015,November,64.0
2015,November,0.0
2015,November,58.0
2015,November,0.0
2015,November,55.0
2015,November,69.0
2015,November,36.45
2015,November,64.0
2015,November,46.4
2015,November,98.0
2015,November,98.0
2015,November,58.0
2015,November,58.0
2015,November,67.5
2015,November,43.2
2015,November,73.5
2015,November,29.0
2015,November,64.0
2015,November,54.0
2015,November,68.0
2015,November,67.5
2015,November,67.5
2015,November,31.4
2015,November,26.1
2015,November,33.3
2015,November,48.0
2015,November,58.0
2015,November,57.0
2015,November,59.0
2015,November,57.0
2015,November,57.0
2015,November,57.0
2015,November,32.0
2015,November,57.0
2015,November,0.0
2015,November,57.0
2015,November,85.5
2015,November,85.5
2015,November,57.0
2015,November,57.0
2015,November,32.4
2015,November,26.1
2015,November,32.4
2015,November,0.0
2015,November,18.5
2015,November,69.0
2015,November,69.0
2015,November,69.0
2015,November,69.0
2015,November,69.0
2015,November,69.0
2015,November,69.0
2015,November,57.04
2015,November,25.0
2015,November,36.86
2015,November,29.0
2015,November,38.4
2015,November,25.65
2015,November,89.0
2015,November,36.45
2015,November,58.0
2015,November,58.0
2015,November,40.0
2015,November,40.0
2015,November,40.0
2015,November,38.0
2015,November,69.0
2015,November,26.0
2015,November,36.96
2015,November,36.96
2015,November,48.0
2015,November,48.0
2015,November,48.0
2015,November,66.42
2015,November,35.0
2015,November,26.0
2015,November,40.0
2015,December,40.0
2015,November,48.0
2015,November,25.0
2015,November,38.4
2015,November,43.0
2015,November,38.4
2015,November,38.0
2015,November,38.0
2015,November,38.0
2015,November,0.0
2015,November,45.2
2015,November,40.0
2015,November,40.0
2015,November,38.0
2015,November,99.0
2015,November,33.26
2015,November,38.4
2015,November,43.0
2015,November,40.0
2015,November,40.0
2015,November,38.0
2015,November,22.5
2015,November,72.49
2015,November,50.4
2015,November,25.0
2015,November,38.0
2015,November,25.0
2015,November,46.4
2015,November,29.0
2015,November,25.0
2015,November,40.0
2015,November,40.0
2015,November,38.0
2015,November,38.0
2015,November,38.0
2015,November,48.0
2015,November,98.0
2015,November,50.0
2015,November,0.0
2015,November,41.4
2015,November,0.0
2015,November,38.0
2015,November,25.0
2015,November,38.13
2015,November,41.4
2015,November,82.69
2015,November,68.0
2015,November,35.0
2015,November,25.0
2015,November,43.0
2015,November,38.0
2015,November,47.12
2015,November,35.0
2015,November,41.4
2015,November,35.0
2015,November,41.3
2015,November,0.0
2015,November,55.0
2015,December,32.0
2015,November,38.0
2015,November,35.0
2015,November,34.63
2015,November,46.0
2015,November,40.0
2015,November,43.0
2015,November,36.0
2015,November,36.0
2015,November,48.0
2015,November,40.0
2015,November,58.0
2015,November,58.0
2015,November,48.0
2015,November,30.0
2015,November,26.5
2015,November,49.4
2015,November,48.0
